CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk
0_to_200,11,credits_paid_to_date,vacation,1464,less_100,less_1,2,female,none,3,car_other,25,none,own,1,skilled,1,none,yes,0
less_0,19,all_credits_paid_back,car_used,1682,100_to_500,4_to_7,3,male,none,3,real_estate,36,none,own,1,skilled,1,none,yes,0
no_checking,31,outstanding_credit,radio_tv,6156,500_to_1000,greater_7,4,male,co-applicant,3,unknown,39,none,free,2,skilled,1,yes,yes,1
no_checking,22,outstanding_credit,appliances,3621,unknown,4_to_7,4,male,none,4,savings_insurance,31,none,own,1,skilled,1,none,yes,1
no_checking,31,prior_payments_delayed,radio_tv,7460,100_to_500,greater_7,5,male,co-applicant,5,unknown,44,none,free,2,management_self-employed,1,yes,yes,1
greater_200,29,prior_payments_delayed,furniture,3775,greater_1000,4_to_7,3,male,none,4,unknown,40,none,rent,1,skilled,1,yes,yes,1
less_0,18,prior_payments_delayed,car_new,250,less_100,less_1,1,male,none,2,savings_insurance,21,none,own,1,skilled,1,none,yes,0
less_0,5,all_credits_paid_back,education,250,less_100,1_to_4,3,female,co-applicant,1,savings_insurance,35,none,free,1,skilled,1,yes,yes,0
0_to_200,4,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,3,real_estate,28,none,rent,1,skilled,1,none,yes,0
greater_200,23,credits_paid_to_date,radio_tv,5801,500_to_1000,less_1,3,female,none,3,savings_insurance,33,none,own,2,skilled,1,yes,yes,0
no_checking,36,prior_payments_delayed,radio_tv,8931,unknown,4_to_7,5,male,co-applicant,4,car_other,54,none,own,2,management_self-employed,2,yes,no,0
less_0,9,all_credits_paid_back,car_new,977,less_100,less_1,1,female,none,2,savings_insurance,25,stores,own,1,skilled,1,yes,yes,1
no_checking,9,prior_payments_delayed,car_new,933,500_to_1000,greater_7,3,male,none,3,car_other,54,none,free,2,skilled,1,yes,yes,0
no_checking,46,outstanding_credit,repairs,5579,greater_1000,4_to_7,5,male,co-applicant,5,unknown,41,none,own,1,skilled,1,yes,yes,1
no_checking,33,prior_payments_delayed,appliances,5009,500_to_1000,4_to_7,4,male,none,4,savings_insurance,45,none,own,2,skilled,1,none,yes,0
0_to_200,36,prior_payments_delayed,appliances,3456,500_to_1000,4_to_7,3,male,none,2,car_other,46,none,own,2,skilled,1,none,yes,0
0_to_200,27,credits_paid_to_date,radio_tv,4505,less_100,1_to_4,3,male,none,2,car_other,37,none,own,2,skilled,1,none,yes,0
less_0,10,all_credits_paid_back,car_new,3237,less_100,less_1,3,female,none,3,real_estate,32,none,own,2,skilled,1,none,yes,0
0_to_200,27,credits_paid_to_date,radio_tv,3235,less_100,1_to_4,2,female,none,3,car_other,36,none,rent,1,skilled,1,none,yes,0
no_checking,37,credits_paid_to_date,car_used,6616,500_to_1000,greater_7,3,male,co-applicant,4,car_other,40,stores,own,2,unskilled,1,none,yes,1
no_checking,46,outstanding_credit,education,8219,unknown,4_to_7,5,male,co-applicant,5,car_other,50,none,free,2,skilled,1,yes,yes,1
0_to_200,4,all_credits_paid_back,education,790,less_100,1_to_4,3,male,none,1,real_estate,19,bank,rent,1,unskilled,1,none,yes,0
less_0,4,credits_paid_to_date,car_new,250,less_100,less_1,1,male,none,2,real_estate,39,bank,own,1,unemployed,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_new,3840,less_100,less_1,3,female,none,2,real_estate,19,none,own,1,management_self-employed,1,none,yes,0
no_checking,46,outstanding_credit,appliances,5644,500_to_1000,4_to_7,4,female,none,3,car_other,41,none,own,2,skilled,1,yes,yes,1
0_to_200,25,credits_paid_to_date,furniture,5359,100_to_500,greater_7,4,female,none,2,car_other,53,none,free,3,skilled,2,yes,yes,0
no_checking,23,prior_payments_delayed,car_used,7744,100_to_500,greater_7,3,male,co-applicant,4,car_other,39,none,free,2,management_self-employed,1,none,yes,1
no_checking,34,outstanding_credit,furniture,9545,500_to_1000,4_to_7,3,male,co-applicant,3,unknown,44,none,free,2,skilled,2,yes,yes,1
less_0,15,prior_payments_delayed,radio_tv,1043,100_to_500,4_to_7,3,male,none,3,car_other,33,none,own,1,skilled,1,yes,yes,0
0_to_200,13,credits_paid_to_date,furniture,250,less_100,less_1,2,female,co-applicant,2,real_estate,19,none,own,1,skilled,1,none,yes,0
0_to_200,30,prior_payments_delayed,business,2883,100_to_500,greater_7,4,male,none,2,savings_insurance,26,none,own,1,management_self-employed,2,none,yes,1
less_0,23,credits_paid_to_date,repairs,2322,less_100,1_to_4,3,female,none,1,savings_insurance,24,none,own,1,skilled,1,none,yes,0
less_0,4,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,23,stores,rent,1,unskilled,1,none,yes,0
less_0,4,prior_payments_delayed,car_used,250,less_100,less_1,2,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,21,credits_paid_to_date,car_new,3863,100_to_500,1_to_4,4,male,none,4,savings_insurance,38,none,own,1,management_self-employed,1,none,yes,1
no_checking,15,all_credits_paid_back,car_new,322,500_to_1000,1_to_4,3,male,none,3,real_estate,48,none,own,1,skilled,1,none,yes,0
0_to_200,4,credits_paid_to_date,appliances,552,less_100,less_1,2,female,none,3,real_estate,19,none,rent,1,management_self-employed,1,none,yes,0
no_checking,33,prior_payments_delayed,appliances,5649,unknown,greater_7,4,male,none,3,car_other,43,none,own,2,skilled,1,none,yes,0
no_checking,28,prior_payments_delayed,radio_tv,7519,100_to_500,greater_7,5,male,guarantor,4,savings_insurance,42,none,free,1,skilled,1,yes,yes,1
no_checking,39,credits_paid_to_date,vacation,6434,unknown,greater_7,5,female,none,4,car_other,39,none,own,2,skilled,2,yes,yes,1
0_to_200,39,prior_payments_delayed,business,5478,100_to_500,1_to_4,3,female,none,2,savings_insurance,43,stores,own,1,unskilled,1,none,yes,0
no_checking,34,prior_payments_delayed,furniture,7890,greater_1000,4_to_7,5,male,co-applicant,5,unknown,50,none,free,2,management_self-employed,1,yes,no,1
0_to_200,20,credits_paid_to_date,appliances,250,less_100,1_to_4,3,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,0
no_checking,28,credits_paid_to_date,furniture,3794,greater_1000,greater_7,4,female,none,4,car_other,43,none,free,3,skilled,2,yes,yes,1
no_checking,26,prior_payments_delayed,car_used,5072,100_to_500,1_to_4,3,male,co-applicant,4,savings_insurance,41,none,own,1,skilled,1,none,yes,0
no_checking,28,outstanding_credit,furniture,6219,greater_1000,4_to_7,5,male,none,5,unknown,52,none,free,2,skilled,2,yes,yes,1
no_checking,28,prior_payments_delayed,appliances,4503,greater_1000,4_to_7,4,male,none,3,savings_insurance,36,none,own,1,management_self-employed,2,none,yes,0
no_checking,27,prior_payments_delayed,vacation,4907,500_to_1000,4_to_7,4,female,none,4,unknown,38,none,own,2,skilled,1,yes,yes,1
greater_200,23,credits_paid_to_date,business,4031,500_to_1000,greater_7,4,male,none,4,car_other,47,none,own,2,skilled,2,yes,yes,0
no_checking,29,credits_paid_to_date,furniture,4637,500_to_1000,1_to_4,4,male,guarantor,5,car_other,48,stores,free,2,unskilled,1,yes,yes,0
no_checking,21,outstanding_credit,car_used,2290,500_to_1000,4_to_7,4,male,none,4,savings_insurance,52,none,own,1,skilled,1,yes,yes,1
less_0,22,credits_paid_to_date,car_new,1552,less_100,4_to_7,2,female,none,1,real_estate,27,stores,own,1,skilled,1,none,yes,0
no_checking,48,outstanding_credit,radio_tv,7897,greater_1000,4_to_7,5,female,co-applicant,3,unknown,58,bank,own,2,unemployed,2,yes,yes,0
no_checking,25,prior_payments_delayed,business,6867,100_to_500,4_to_7,4,female,none,4,savings_insurance,41,none,own,1,skilled,1,none,yes,0
no_checking,11,credits_paid_to_date,furniture,4684,less_100,less_1,2,male,none,3,real_estate,42,none,free,2,management_self-employed,1,none,yes,0
no_checking,9,no_credits,car_new,2327,500_to_1000,less_1,3,female,none,3,real_estate,33,stores,rent,2,unskilled,1,none,yes,0
less_0,5,no_credits,education,2247,less_100,less_1,1,female,none,1,car_other,32,none,rent,1,skilled,1,none,yes,0
no_checking,39,outstanding_credit,other,9583,unknown,greater_7,5,male,co-applicant,5,car_other,44,none,own,3,skilled,2,yes,yes,1
no_checking,30,prior_payments_delayed,appliances,7351,100_to_500,4_to_7,4,male,none,3,unknown,53,none,own,2,management_self-employed,1,none,yes,0
no_checking,33,prior_payments_delayed,vacation,4228,500_to_1000,4_to_7,4,male,none,3,savings_insurance,32,stores,own,1,unskilled,2,yes,no,0
no_checking,33,outstanding_credit,repairs,5034,500_to_1000,greater_7,4,female,none,3,car_other,43,none,own,2,skilled,1,yes,yes,1
no_checking,37,prior_payments_delayed,radio_tv,4766,greater_1000,4_to_7,4,female,none,3,car_other,50,bank,own,2,unemployed,1,yes,yes,1
0_to_200,35,outstanding_credit,repairs,3419,unknown,greater_7,4,female,none,4,car_other,40,none,own,2,skilled,1,yes,yes,1
less_0,11,all_credits_paid_back,car_new,2506,less_100,1_to_4,1,female,none,2,savings_insurance,37,stores,own,1,skilled,1,yes,yes,0
no_checking,26,prior_payments_delayed,appliances,4430,unknown,less_1,2,female,none,2,car_other,49,none,rent,2,skilled,1,none,yes,0
no_checking,40,credits_paid_to_date,car_used,6427,500_to_1000,1_to_4,4,female,none,3,car_other,45,none,own,2,skilled,1,yes,yes,1
0_to_200,27,outstanding_credit,appliances,4188,100_to_500,greater_7,4,male,none,3,car_other,37,bank,own,2,unemployed,1,none,yes,0
no_checking,9,prior_payments_delayed,car_new,4316,100_to_500,less_1,3,female,none,3,savings_insurance,33,none,own,1,management_self-employed,1,none,yes,1
less_0,14,all_credits_paid_back,car_new,496,less_100,4_to_7,3,female,none,1,real_estate,34,stores,rent,1,skilled,1,none,yes,0
no_checking,22,credits_paid_to_date,furniture,4519,100_to_500,greater_7,3,female,none,2,savings_insurance,41,none,own,1,skilled,1,none,yes,0
no_checking,25,outstanding_credit,furniture,7108,500_to_1000,1_to_4,4,male,none,4,savings_insurance,40,none,own,2,management_self-employed,1,none,yes,0
greater_200,21,outstanding_credit,appliances,3655,500_to_1000,greater_7,3,male,none,4,car_other,43,none,free,2,skilled,1,none,yes,0
less_0,19,prior_payments_delayed,car_new,1904,less_100,1_to_4,2,male,none,2,savings_insurance,25,none,own,1,skilled,1,none,yes,1
greater_200,13,all_credits_paid_back,car_new,4085,100_to_500,1_to_4,3,male,none,2,real_estate,25,none,own,1,skilled,1,none,yes,0
0_to_200,41,credits_paid_to_date,radio_tv,4307,100_to_500,4_to_7,3,male,none,2,savings_insurance,19,none,own,2,skilled,2,yes,yes,0
no_checking,42,prior_payments_delayed,radio_tv,7306,500_to_1000,greater_7,4,male,co-applicant,4,car_other,58,none,own,2,skilled,1,yes,yes,1
less_0,4,all_credits_paid_back,education,250,100_to_500,less_1,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,9,credits_paid_to_date,car_used,5233,less_100,1_to_4,3,male,none,2,real_estate,34,stores,own,2,unskilled,1,yes,yes,0
no_checking,15,all_credits_paid_back,furniture,2811,500_to_1000,less_1,2,male,none,2,savings_insurance,40,none,own,1,skilled,1,none,yes,0
greater_200,21,credits_paid_to_date,furniture,7148,less_100,1_to_4,3,female,none,4,car_other,43,none,own,1,skilled,1,none,yes,1
no_checking,25,credits_paid_to_date,car_used,2056,500_to_1000,4_to_7,3,male,none,4,real_estate,30,stores,own,2,skilled,1,none,yes,0
no_checking,12,credits_paid_to_date,furniture,1934,500_to_1000,1_to_4,3,male,none,2,real_estate,35,none,own,1,management_self-employed,2,none,yes,0
greater_200,30,prior_payments_delayed,car_used,4577,100_to_500,1_to_4,4,female,none,3,savings_insurance,35,none,own,2,skilled,2,none,yes,0
no_checking,31,prior_payments_delayed,car_used,6099,100_to_500,4_to_7,4,female,none,4,car_other,39,none,own,2,management_self-employed,1,yes,yes,1
0_to_200,50,prior_payments_delayed,repairs,5732,500_to_1000,4_to_7,3,male,none,3,unknown,19,stores,own,1,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,radio_tv,2478,less_100,unemployed,2,male,none,3,real_estate,19,stores,rent,1,skilled,1,none,yes,0
less_0,16,credits_paid_to_date,car_used,628,less_100,unemployed,1,female,co-applicant,3,savings_insurance,36,stores,own,1,skilled,1,none,yes,0
greater_200,23,prior_payments_delayed,car_used,3161,greater_1000,4_to_7,2,male,none,2,car_other,46,none,own,2,skilled,1,yes,yes,1
0_to_200,4,no_credits,car_new,858,less_100,unemployed,1,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
no_checking,26,prior_payments_delayed,car_used,7276,100_to_500,4_to_7,3,female,none,3,unknown,52,none,own,2,skilled,1,yes,yes,1
no_checking,8,credits_paid_to_date,car_used,376,less_100,1_to_4,3,female,none,3,real_estate,26,none,rent,1,management_self-employed,1,none,yes,0
0_to_200,19,credits_paid_to_date,car_used,1448,less_100,4_to_7,2,male,none,3,car_other,31,stores,own,1,skilled,1,none,yes,1
greater_200,22,credits_paid_to_date,car_new,2830,100_to_500,1_to_4,3,female,none,4,real_estate,44,none,own,2,skilled,1,yes,yes,0
no_checking,24,prior_payments_delayed,furniture,4260,unknown,less_1,3,male,none,3,car_other,39,none,own,2,management_self-employed,1,yes,yes,1
no_checking,33,outstanding_credit,vacation,5302,unknown,4_to_7,4,female,none,3,savings_insurance,49,stores,own,2,unskilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_new,2693,less_100,less_1,1,female,none,1,real_estate,19,none,own,1,skilled,1,none,yes,0
0_to_200,15,prior_payments_delayed,radio_tv,4371,less_100,4_to_7,3,male,none,2,car_other,41,none,own,2,skilled,1,none,yes,1
greater_200,32,prior_payments_delayed,furniture,6049,100_to_500,4_to_7,4,male,none,4,car_other,41,none,own,2,skilled,1,none,yes,0
no_checking,28,outstanding_credit,appliances,4868,greater_1000,4_to_7,4,female,co-applicant,4,savings_insurance,40,none,own,1,skilled,1,none,yes,1
no_checking,8,credits_paid_to_date,education,5022,500_to_1000,less_1,3,male,none,3,savings_insurance,35,none,rent,2,management_self-employed,2,none,yes,1
0_to_200,14,prior_payments_delayed,car_new,1908,less_100,1_to_4,3,female,none,1,car_other,38,none,own,2,skilled,1,none,yes,1
0_to_200,31,outstanding_credit,radio_tv,2306,unknown,4_to_7,4,male,none,2,unknown,34,bank,own,2,unemployed,1,yes,yes,0
less_0,4,all_credits_paid_back,repairs,1910,less_100,unemployed,1,female,none,1,real_estate,19,none,rent,1,management_self-employed,1,none,yes,0
less_0,4,credits_paid_to_date,car_new,250,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
0_to_200,22,credits_paid_to_date,radio_tv,2499,100_to_500,1_to_4,3,female,none,3,real_estate,39,none,own,2,skilled,1,yes,yes,0
0_to_200,16,prior_payments_delayed,repairs,2204,less_100,4_to_7,2,male,none,2,unknown,52,none,own,2,skilled,2,yes,yes,0
no_checking,15,prior_payments_delayed,radio_tv,2884,greater_1000,greater_7,3,male,guarantor,3,car_other,57,none,free,1,skilled,2,yes,yes,0
no_checking,32,outstanding_credit,furniture,4947,500_to_1000,greater_7,3,male,co-applicant,4,unknown,33,bank,own,1,unskilled,1,yes,yes,1
no_checking,12,outstanding_credit,business,3223,unknown,1_to_4,4,male,none,3,car_other,35,none,rent,1,management_self-employed,1,none,yes,0
no_checking,36,prior_payments_delayed,education,6489,500_to_1000,1_to_4,4,male,none,3,savings_insurance,37,none,own,1,skilled,1,yes,yes,0
no_checking,25,prior_payments_delayed,radio_tv,1668,100_to_500,4_to_7,3,female,none,4,savings_insurance,49,none,free,1,skilled,1,yes,yes,1
less_0,10,credits_paid_to_date,vacation,2129,less_100,less_1,1,female,none,2,savings_insurance,27,none,own,1,skilled,1,none,yes,0
less_0,19,prior_payments_delayed,furniture,250,less_100,4_to_7,3,female,none,1,savings_insurance,31,bank,rent,1,unemployed,1,yes,yes,0
0_to_200,12,prior_payments_delayed,radio_tv,1854,less_100,4_to_7,2,female,none,3,savings_insurance,32,none,own,1,skilled,1,none,yes,1
no_checking,27,prior_payments_delayed,appliances,6905,100_to_500,4_to_7,4,male,none,4,savings_insurance,41,none,own,2,management_self-employed,1,none,yes,0
0_to_200,37,outstanding_credit,radio_tv,4532,greater_1000,4_to_7,4,male,none,3,savings_insurance,45,none,own,2,skilled,1,yes,yes,0
0_to_200,33,prior_payments_delayed,appliances,2490,greater_1000,4_to_7,3,male,none,4,real_estate,33,none,own,2,skilled,1,yes,no,0
no_checking,36,outstanding_credit,retraining,10279,500_to_1000,greater_7,5,male,co-applicant,4,car_other,50,none,free,2,management_self-employed,2,yes,yes,1
less_0,4,credits_paid_to_date,car_used,250,less_100,less_1,1,male,none,2,real_estate,23,bank,rent,1,unskilled,1,none,yes,0
greater_200,21,prior_payments_delayed,retraining,6692,less_100,1_to_4,4,female,none,4,car_other,37,none,own,1,management_self-employed,1,none,yes,0
0_to_200,4,all_credits_paid_back,car_new,2228,less_100,less_1,2,female,co-applicant,2,savings_insurance,37,none,own,1,skilled,1,none,yes,0
no_checking,28,prior_payments_delayed,radio_tv,6029,100_to_500,1_to_4,3,female,none,4,car_other,44,none,own,1,skilled,1,yes,yes,0
less_0,4,all_credits_paid_back,car_new,2060,less_100,less_1,1,male,none,1,car_other,31,stores,own,1,unskilled,1,none,yes,0
no_checking,28,prior_payments_delayed,appliances,8867,100_to_500,less_1,3,female,none,3,unknown,47,stores,own,2,unskilled,1,yes,yes,0
no_checking,27,outstanding_credit,appliances,8569,500_to_1000,4_to_7,4,male,none,4,unknown,46,none,free,2,skilled,1,yes,yes,1
less_0,6,all_credits_paid_back,car_used,3279,less_100,1_to_4,3,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,0
no_checking,39,outstanding_credit,repairs,7691,unknown,greater_7,5,male,co-applicant,5,unknown,56,none,free,2,skilled,2,yes,yes,1
less_0,20,prior_payments_delayed,furniture,1699,100_to_500,1_to_4,3,male,none,3,car_other,27,none,own,2,skilled,1,none,yes,0
less_0,17,no_credits,car_used,1033,less_100,less_1,2,female,none,2,real_estate,24,none,own,1,skilled,1,none,yes,0
less_0,24,prior_payments_delayed,retraining,250,100_to_500,less_1,3,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
less_0,9,all_credits_paid_back,car_used,1841,less_100,less_1,2,female,none,3,real_estate,24,none,own,1,management_self-employed,1,none,yes,0
no_checking,8,credits_paid_to_date,car_new,2971,less_100,4_to_7,3,male,co-applicant,4,car_other,47,none,own,1,skilled,2,yes,yes,1
no_checking,26,all_credits_paid_back,repairs,4048,less_100,1_to_4,2,female,none,2,real_estate,33,none,own,2,skilled,1,none,yes,0
0_to_200,17,credits_paid_to_date,car_new,290,500_to_1000,less_1,2,female,none,2,savings_insurance,36,none,own,2,skilled,1,none,yes,1
less_0,11,all_credits_paid_back,car_new,1932,less_100,less_1,2,female,none,3,savings_insurance,22,bank,own,2,unskilled,2,none,yes,0
0_to_200,31,outstanding_credit,furniture,5702,100_to_500,greater_7,3,female,none,4,unknown,47,none,own,2,skilled,1,yes,yes,1
no_checking,22,prior_payments_delayed,car_used,7083,unknown,greater_7,4,male,none,3,savings_insurance,49,none,own,2,skilled,1,none,yes,0
no_checking,37,outstanding_credit,appliances,5703,greater_1000,greater_7,5,male,co-applicant,4,unknown,47,none,free,2,skilled,1,yes,yes,1
no_checking,20,outstanding_credit,car_used,1753,500_to_1000,1_to_4,2,male,none,4,real_estate,37,none,own,1,skilled,1,yes,yes,1
0_to_200,18,all_credits_paid_back,vacation,1800,500_to_1000,less_1,3,female,none,1,real_estate,25,none,rent,1,skilled,2,none,yes,0
no_checking,56,outstanding_credit,retraining,7417,unknown,greater_7,4,male,co-applicant,5,car_other,49,none,free,3,skilled,2,yes,yes,1
less_0,19,credits_paid_to_date,car_new,1190,less_100,less_1,2,male,none,3,real_estate,20,none,own,1,skilled,1,none,yes,0
less_0,4,all_credits_paid_back,car_used,250,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,0
